class;width;height;xmin;ymin;xmax;ymax
F18;1022;1536;552;650;1000;820
F18;2048;1361;1263;856;1322;894
F18;1920;1371;1073;504;1253;548
F18;843;843;0;27;843;695
F18;1920;1371;972;464;1164;512
F18;1920;1371;860;431;1052;476
F18;2048;1536;1510;831;1658;870
F18;1500;500;1090;135;1485;454
F18;4096;2725;110;994;546;1190
F18;4096;2725;625;984;1077;1193
F18;2048;1366;1390;541;1785;652
F18;1200;857;0;82;273;234
F18;4096;2725;565;717;2289;1165
F18;1600;1200;1008;873;1124;912
F18;900;900;145;602;878;874
F18;1080;1080;295;507;698;597
F18;1080;1080;568;566;1044;668
F18;1080;1026;0;113;1080;944
F18;1080;1080;509;509;1016;620
F18;960;638;0;0;960;638
F18;1080;1080;65;420;544;524
F18;1080;1080;676;172;935;252
F18;1080;1080;186;908;561;1024
F18;1080;1080;534;891;907;1007
F18;1080;1080;435;177;688;255
F18;1080;1080;299;80;558;159
F18;1080;1080;183;825;534;941
F18;1080;1080;134;82;387;162
F18;1080;1080;563;781;920;902
F18;1800;1200;1432;905;1497;949
F18;1800;1200;1131;1021;1201;1069
F18;2000;1333;107;750;1182;944
F18;4096;2731;2825;1985;3975;2535
F18;4096;2731;69;2007;1228;2537
F18;4096;2731;1361;2011;2396;2509
F18;1920;1277;1260;595;1358;643
F18;2016;1512;144;448;377;511
F18;1080;1080;370;716;721;965
F18;2048;1464;44;854;652;985
F18;2514;1695;2076;1250;2265;1337
F18;1200;800;0;108;913;482
F18;1200;800;807;392;1154;517
F18;3963;3058;253;1906;2941;2767
F18;1800;1200;1280;651;1344;693
F18;1136;852;38;8;1136;654
F18;1920;1281;292;389;1155;737
F18;4096;1841;1138;751;1340;844
F18;1124;732;0;0;1124;732
F18;1155;773;113;325;1043;668
F18;4096;1841;2434;983;2671;1094
F18;4096;1841;2246;809;2452;909
F18;1360;933;60;521;849;718
F18;4096;2730;768;1042;3270;2052
F18;4096;1841;644;869;856;972
F18;1920;1277;1064;505;1248;577
F18;1800;1200;951;775;1019;817
F18;2100;1500;145;0;731;156
F18;1920;1372;675;664;898;826
F18;1920;1372;604;493;822;651
F18;1920;1372;811;558;1044;724
F18;1920;1372;738;368;965;532
F18;1920;1372;672;193;895;357
F18;1200;800;258;307;377;335
F18;1200;800;477;309;593;336
F18;1200;800;665;296;781;321
F18;1200;800;697;329;836;361
F18;1600;1000;940;67;1412;227
F18;1200;800;901;291;1037;323
F18;1600;1000;1340;601;1398;632
F18;1600;1000;1452;594;1508;623
F18;1200;800;882;252;985;278
F18;1200;800;963;262;1094;291
F18;960;794;0;158;960;794
F18;680;383;220;236;316;268
F18;1920;1372;533;771;748;928
F18;1200;600;917;323;1200;405
F18;1200;600;724;3;1200;283
F18;1200;600;486;13;731;205
F18;1800;1200;673;387;741;426
F18;1800;1200;800;56;862;92
F18;1800;1200;513;125;579;161
F18;1800;1200;217;203;287;241
F18;2100;1500;562;0;1149;182
F18;2100;1500;817;0;1617;237
F18;3800;2850;1224;1688;1631;1962
F18;3800;2850;1155;1121;1538;1368
F18;1800;1200;694;884;767;929
F18;3800;2850;844;1497;1248;1771
F18;1024;689;108;216;978;536
F18;2250;1500;1264;654;1950;886
F18;2250;1500;419;671;721;788
F18;1200;800;30;341;156;371
F18;1200;800;154;312;269;339
F18;1200;800;258;342;363;369
F18;1200;600;0;111;221;232
F18;1200;600;59;0;440;225
F18;3800;2850;1779;1328;2185;1591
F18;2016;1512;680;1305;1097;1445
F18;1920;1277;1339;220;1400;245
F18;2048;1366;1213;801;1274;872
F18;2048;1463;819;223;1045;296
F18;1200;673;835;424;1200;517
F18;2048;1463;998;314;1277;387
F18;2509;1678;588;1348;786;1480
F18;2509;1678;412;1444;609;1580
F18;2048;1463;1591;804;2005;927
F18;1200;900;356;354;763;575
F18;1200;900;822;575;933;617
F18;2048;1365;125;420;1702;1094
F18;1024;1540;0;722;96;890
F18;720;720;426;381;540;431
F18;4096;2730;321;950;2567;1852
F18;4096;2730;2399;974;4096;1775
F18;1504;568;564;140;962;488
F18;3000;2209;399;1311;1209;1882
F18;3000;2209;1840;480;2690;1083
F18;2947;1464;2609;248;2717;310
F18;2048;1463;1238;663;1633;774
F18;2500;928;0;658;253;798
F18;2048;1463;927;536;1305;634
F18;2048;1463;1218;357;1480;430
F18;4096;2725;1531;1408;4096;2327
F18;1600;1200;955;975;1085;1020
F18;2500;928;1706;650;2180;795
F18;2500;928;697;721;996;809
F18;2500;928;911;785;986;804
F18;2500;928;316;719;619;804
F18;2048;1463;1234;543;1475;636
F18;1280;720;0;0;1280;212
F18;1440;957;0;554;1438;957
F18;2000;1333;337;756;560;1061
F18;1280;720;0;188;411;386
F18;1280;720;857;229;1280;462
F18;1280;720;432;309;874;690
F18;1000;714;250;103;397;159
F18;2048;1463;1109;265;1340;329
F18;2048;1463;1491;658;1793;753
F18;640;427;250;45;413;269
F18;2048;1463;965;242;1205;309
F18;2000;1333;1071;368;1308;693
F18;1440;957;0;0;1440;532
F18;1733;1733;115;784;622;1146
F18;1733;1733;693;17;1162;357
F18;1024;1024;0;401;168;531
F18;1024;1024;257;483;462;631
F18;1024;1024;438;496;653;627
F18;1024;1024;645;498;866;626
F18;2048;1365;753;614;948;670
F18;1024;1024;845;502;1024;629
F18;3264;2448;1965;1218;2108;1271
F18;1024;1024;876;638;1024;767
F18;1024;1024;56;243;275;367
F18;1024;1024;691;646;908;785
F18;1024;1024;327;645;535;800
F18;1024;1024;149;650;356;803
F18;1024;1024;59;688;229;890
F18;2048;1365;715;685;910;737
F18;1024;1024;0;743;88;971
F18;1920;1277;772;198;857;238
F18;4096;2731;191;727;2048;2031
F18;4096;2731;1986;417;3856;1744
F18;1024;1024;516;651;731;792
F18;800;533;375;339;590;427
F18;1024;1024;142;377;343;534
F18;1024;1024;491;347;693;497
F18;1733;1733;379;413;867;759
F18;2048;1365;1349;561;1545;616
F18;2048;1365;1417;757;1609;814
F18;2048;1365;1110;547;1306;601
F18;2048;1365;1082;710;1274;767
F18;2048;1365;1034;809;1223;861
F18;4200;3300;0;798;175;991
F18;1372;1100;26;36;624;1045
F18;1024;1024;337;344;539;491
F18;1372;1100;719;52;1331;1072
F18;2048;1365;804;523;1002;579
F18;2009;2128;1258;658;1304;720
F18;813;1920;125;606;761;1635
F18;2009;2128;1200;710;1245;771
F18;1024;1024;824;380;1023;510
F18;1024;1024;650;379;863;498
F18;2048;1536;1337;785;1390;812
F18;2009;2128;1075;826;1120;887
F18;2560;1646;400;116;954;358
F18;2047;1365;200;986;339;1113
F18;2048;1361;924;490;982;527
F18;1200;675;0;126;540;405
F18;4896;3264;3012;366;3513;645
F18;1280;1920;490;476;847;936
F18;4096;2384;1882;554;3940;1428
F18;1989;2353;935;1098;1220;1189
F18;1920;1080;1792;134;1920;191
F18;2048;1536;1278;1204;1928;1502
F18;1989;2353;901;1058;1141;1133
F18;1989;2353;1025;1256;1331;1356
F18;1920;1080;464;426;1242;742
F18;1200;675;0;0;872;632
F18;4096;2596;1922;1155;2113;1211
F18;1280;856;812;53;1280;445
F18;1500;2000;511;1378;615;1426
F18;1500;2000;777;1534;888;1596
F18;1500;2000;625;1449;733;1503
F18;1500;2000;584;1316;679;1359
F18;4896;3264;1928;856;2397;1135
F18;1989;2353;1013;1303;1274;1419
F18;1989;2353;994;1397;1262;1527
F18;1000;667;160;377;254;401
F18;1500;2000;641;1277;729;1316
F18;1000;667;335;280;395;296
F18;1396;785;482;226;1055;517
F18;4096;2596;1594;1296;1799;1355
F18;3571;1942;2718;195;2820;270
F18;1920;1080;1214;617;1470;833
F18;3571;1942;2704;285;2806;360
F18;1920;1080;1089;434;1509;664
F18;1920;1080;881;145;1153;384
F18;2048;1434;920;192;2012;540
F18;4096;402;2238;164;2377;223
F18;692;1011;52;48;648;325
F18;1989;2353;1345;809;1566;865
F18;1989;2353;1343;799;1557;840
F18;1989;2353;1247;779;1449;843
F18;1989;2353;1294;774;1476;820
F18;1989;2353;1089;761;1234;821
F18;1989;2353;1158;728;1271;771
F18;1989;2353;1156;744;1301;803
F18;1989;2353;1046;727;1154;791
F18;1989;2353;926;727;1037;789
F18;1989;2353;811;724;917;781
F18;1989;2353;771;757;934;818
F18;1989;2353;740;743;842;784
F18;1989;2353;733;772;848;812
F18;1989;2353;730;784;829;822
F18;2048;1434;1256;501;1945;600
F18;2048;1434;1135;282;1976;554
F18;1989;2353;733;877;952;947
F18;1989;2353;880;879;1144;942
F18;1989;2353;891;901;1152;970
F18;1989;2353;793;916;1070;997
F18;1920;1080;0;284;489;507
F18;1920;1080;27;0;774;318
F18;2592;1944;626;0;2592;933
F18;1989;2353;1277;830;1518;894
F18;1280;720;8;42;452;256
F18;1900;1267;1087;812;1333;884
F18;2048;848;109;542;232;588
F18;1672;885;594;0;1672;681
F18;1000;563;670;272;738;348
F18;2048;1138;849;305;1333;421
F18;1672;885;0;0;913;822
F18;1500;1934;149;295;1225;1612
F18;4096;2560;162;652;3641;1700
F18;1136;852;361;290;1087;573
F18;1136;852;289;127;847;364
F18;4096;2731;2172;909;2653;1274
F18;500;330;121;231;500;330
F18;1080;1609;688;75;1021;723
F18;500;330;155;185;430;274
F18;3276;2184;182;106;3276;1396
F18;4096;2726;0;0;4096;2726
F18;4096;2731;1482;1495;2193;1762
F18;4096;2731;3059;1586;3390;1832
F18;1639;2048;184;372;1515;706
F18;4096;2731;445;2658;1407;2731
F18;1726;922;0;634;426;874
F18;3757;2500;840;863;1026;938
F18;680;510;391;349;478;406
F18;1920;1101;112;848;279;893
F18;1726;922;1477;688;1726;884
F18;1726;922;476;649;974;880
F18;2560;1331;1158;581;1555;753
F18;1280;720;935;72;1280;258
F18;1000;563;207;291;270;361
F18;960;640;640;252;918;353
F18;3571;1942;2744;18;2847;91
F18;1045;787;23;480;822;730
F18;1280;850;315;291;905;615
F18;1280;850;439;344;1175;789
F18;2035;1168;31;29;2011;1140
F18;3371;1896;790;744;2990;1398
F18;1200;676;350;226;452;315
F18;2000;1334;617;794;2000;1322
F18;1280;853;196;250;1114;556
F18;2048;1365;59;246;1099;866
F18;3015;1696;894;189;1046;251
F18;1000;667;668;142;1000;266
F18;1000;667;221;195;656;287
F18;2896;1944;1341;831;1726;1072
F18;2000;1334;1032;158;1101;192
F18;4080;2295;150;1044;1187;1388
F18;4080;2295;1316;1096;1679;1270
F18;1024;774;62;143;994;668
F18;4080;2295;2003;1117;2333;1220
F18;952;1536;287;211;773;408
F18;4080;2295;2296;1125;2508;1211
F18;4080;2295;2812;1132;3095;1210
F18;2048;848;263;540;403;594
F18;2955;3000;783;583;2249;2605
F18;800;533;80;333;295;422
F18;960;640;64;251;792;446
F18;2048;1434;576;585;1150;858
F18;4096;2732;163;843;3849;2228
F18;1726;922;1010;671;1470;882
F18;1335;2048;77;250;1230;647
F18;3600;2025;1280;1025;1455;1152
F18;1024;763;14;131;994;583
F18;3600;2025;1141;802;1314;931
F18;1024;683;652;239;1004;375
F18;3583;1945;2416;1690;2477;1777
F18;3583;1945;2921;92;2984;185
F18;1920;1246;533;389;665;464
F18;1920;1246;535;346;664;413
F18;1920;1246;630;322;764;396
F18;2000;1125;57;60;1935;766
F18;1920;1246;619;271;748;340
F18;2509;1699;195;402;376;521
F18;1920;1080;130;461;552;604
F18;2509;1699;374;250;553;393
F18;800;467;510;100;713;174
F18;6223;4149;2340;1822;2766;1920
F18;2509;1699;490;184;672;301
F18;1920;1080;843;660;1088;766
F18;1088;725;310;294;615;400
F18;1920;1246;613;220;739;284
F18;3583;1945;2349;1668;2411;1757
F18;900;600;186;40;510;559
F18;1920;1246;438;461;570;538
F18;1080;1920;82;543;119;577
F18;6223;4149;2109;1841;2409;1936
F18;6223;4149;1514;2212;2131;2361
F18;1024;808;114;57;768;299
F18;4096;2525;0;86;4096;2445
F18;2971;1465;2684;1019;2782;1163
F18;6223;4149;815;2371;1467;2542
F18;897;720;0;0;252;443
F18;897;720;189;49;746;474
F18;3583;1945;2762;55;2825;142
F18;3583;1945;2183;1624;2244;1707
F18;1920;1281;1311;808;1715;964
F18;5403;3591;1518;1501;3242;2222
F18;614;310;138;83;485;196
F18;798;585;168;42;348;563
F18;1000;667;372;304;536;368
F18;2560;1704;1730;187;1932;263
F18;1536;2048;612;77;825;157
F18;900;636;27;151;876;415
F18;1371;1975;968;522;1371;698
F18;2509;1699;90;473;270;598
F18;1371;1975;51;1596;553;1760
F18;897;720;728;205;897;564
F18;1920;1080;1276;457;1721;616
F18;1920;1080;661;389;1243;586
F18;640;426;535;206;587;228
F18;1024;576;490;252;924;414
F18;3349;1883;1545;190;1602;229
F18;4096;402;2491;129;2630;188
F18;4096;402;1947;56;2088;116
F18;2048;1366;466;572;869;692
F18;2880;2880;1119;1022;2880;2023
F18;1989;2353;258;1005;573;1100
F18;1920;1281;857;251;1697;612
F18;3400;2267;165;668;2344;1317
F18;1200;766;896;557;1049;642
F18;2048;1366;0;591;363;713
F18;3046;1578;2257;730;2450;855
F18;4096;402;2625;335;2752;383
F18;2048;1583;163;294;891;865
F18;3000;2400;261;854;2772;1706
F18;1989;2353;347;974;612;1042
F18;4096;402;1732;239;1855;296
F18;1989;2353;441;887;691;939
F18;1600;780;53;5;1403;780
F18;1728;972;243;360;364;432
F18;1989;2353;325;941;620;1007
F18;1284;854;564;546;744;688
F18;1024;672;31;120;524;323
F18;640;426;307;199;400;229
F18;1200;766;194;592;343;668
F18;1989;2353;496;902;735;973
F18;1989;2353;405;919;652;985
F18;2509;1687;928;147;1069;270
F18;2509;1687;1250;127;1391;252
F18;2048;1434;65;600;935;983
F18;1989;2353;471;869;698;923
F2;1204;803;817;439;906;465
F2;960;640;377;235;576;392
F2;1204;803;873;454;959;479
F2;2909;1277;1320;452;1502;558
F2;960;639;107;139;836;483
F2;1920;1920;320;800;702;1109
F2;960;637;408;150;552;474
F2;2909;1277;1245;624;1429;734
F2;960;640;391;77;585;464
F2;1280;1920;270;267;463;518
F2;4096;2731;1239;1005;3758;1713
F2;1280;1920;1061;512;1218;734
F2;1204;803;799;392;888;418
F2;1280;853;380;256;1206;492
F2;1204;803;979;400;1067;426
F2;1920;1920;1347;865;1723;1165
F2;900;506;290;42;479;200
F2;500;723;17;595;155;679
F2;1920;1920;1088;1071;1522;1428
F2;500;723;195;550;329;628
F2;1920;1920;405;524;844;895
F2;1204;803;882;394;972;420
F2;1280;853;425;324;825;556
F2;1280;853;586;392;761;673
F2;1280;720;12;296;564;463
F2;500;723;51;107;169;198
F2;500;723;239;293;416;358
F2;1024;768;50;256;978;526
F2;960;640;8;181;794;494
F2;4096;2731;390;745;1547;1084
F2;960;640;79;196;449;361
F2;1204;803;931;426;1019;452
F2;1280;720;74;200;1120;611
F2;960;638;363;153;542;487
F2;2909;1277;1089;992;1273;1103
F2;1240;1240;380;350;896;506
F2;7691;5325;569;2280;886;2544
F2;1200;980;66;58;258;127
F2;3930;2621;971;1852;2149;2357
F2;960;640;622;179;812;452
F2;960;640;531;138;653;294
F2;1280;853;135;149;1003;780
F2;4096;2731;17;417;3592;1707
F2;3818;2545;3253;1837;3421;1901
F2;1280;827;0;0;1280;703
F2;1280;855;0;12;1280;765
F2;680;383;271;134;303;147
F2;960;675;133;61;228;288
F2;960;640;101;88;823;567
F2;3818;2545;3439;1924;3601;1985
F2;1280;853;494;91;736;754
F2;960;635;359;163;471;270
F2;1280;874;89;216;1142;676
F2;1115;1547;724;439;993;512
F2;1115;1547;784;519;944;569
F2;960;640;696;229;735;246
F2;1920;914;358;144;1420;684
F2;960;640;535;315;795;505
F2;1280;725;155;263;1135;558
F2;960;640;447;158;793;401
F2;960;631;158;216;791;395
F2;369;255;0;0;369;241
F2;3008;2000;0;553;2140;1783
F2;2560;1704;1166;1358;1353;1415
F2;1280;931;108;340;1180;677
F2;2560;1920;51;499;2453;1381
F2;1280;853;536;402;766;476
F2;960;540;0;108;960;412
F2;960;640;446;215;488;341
F2;960;640;789;251;828;268
F2;2909;1277;1167;819;1354;928
F2;2560;1704;2151;1429;2427;1575
F2;960;584;558;386;637;414
F2;960;640;66;140;273;557
F2;960;1440;113;848;421;1319
F2;761;1000;133;632;527;835
F2;960;584;590;288;670;317
F2;3291;1198;800;410;900;521
F2;960;584;472;269;552;298
F2;3291;1198;651;506;751;623
F2;960;584;698;285;778;313
F2;960;640;400;290;599;379
F2;1920;1920;347;395;816;801
F2;2048;1366;205;388;1895;984
F2;1280;853;511;289;1103;647
F2;960;642;253;217;960;569
F2;1714;1066;521;717;825;805
F2;960;584;430;365;509;393
F2;1920;1920;1070;1028;1532;1429
F2;960;640;214;124;399;371
F2;960;638;104;301;456;439
F2;960;640;263;164;411;228
F2;960;584;63;369;143;398
F2;960;584;130;341;210;369
F2;800;402;22;273;393;396
F2;960;584;217;313;297;341
F2;800;402;58;34;342;235
F2;960;584;827;304;908;333
F2;900;506;415;176;480;198
F2;960;584;278;284;359;313
F2;960;640;108;264;258;395
F2;960;584;353;252;434;281
F2;960;584;351;398;430;426
F2;4096;2767;1100;960;4041;1980
F2;960;640;107;169;490;280
F2;960;640;24;173;960;483
F2;960;639;392;288;559;347
F2;960;640;171;272;458;396
F2;1200;800;1035;185;1200;272
F2;4096;2734;1196;1618;2626;2094
F2;800;800;314;316;509;437
F2;1280;720;83;218;683;472
F2;960;636;385;516;440;564
F2;4096;2734;1013;1656;2327;2089
F2;4096;2734;842;1687;2058;2087
F2;800;1504;0;725;800;1019
F2;4096;2734;1471;1579;3029;2098
F2;960;640;422;166;552;440
F2;4096;2734;564;1732;1615;2077
F2;900;506;498;227;900;447
F2;960;639;35;286;205;346
F2;1200;800;735;186;932;276
F2;3000;2000;0;0;3000;1545
F2;1200;800;383;185;612;282
F2;4096;2734;457;1751;1439;2074
F2;4096;2734;690;1712;1821;2081
F2;800;1504;0;654;800;1485
F2;1280;853;0;52;1280;563
F2;4096;2734;2143;1465;4075;2105
F2;4096;2731;0;263;3965;2193
F2;2048;1376;185;156;743;384
F2;960;640;332;199;615;457
F2;7691;5325;1547;2744;1878;3028
F2;960;640;369;200;587;422
F2;2560;1707;1303;825;1676;1014
F2;960;640;295;258;888;422
F2;4096;2734;1760;1530;3470;2112
F2;960;640;97;307;512;458
F2;4096;2304;1629;698;4014;1338
F2;1600;1067;283;416;1566;769
F2;4096;2304;0;0;4096;2304
F2;7691;5325;1205;2603;1532;2885
F2;1600;900;485;348;1141;900
F2;960;640;405;179;618;269
F2;1023;1024;59;56;992;957
F2;4096;2304;665;523;3227;1216
F2;1200;800;0;182;229;289
F2;1280;720;590;258;1269;475
F2;960;720;12;177;907;479
F2;960;642;116;219;806;467
F2;1280;853;555;283;855;460
F2;4096;2734;22;1827;726;2061
F2;1200;800;33;339;732;545
F2;4096;2734;80;1817;820;2063
F2;960;649;245;252;345;296
F2;800;1504;0;139;610;449
F2;960;649;505;314;697;404
F2;7691;5325;897;2444;1220;2717
F2;4096;2734;223;1793;1045;2066
F2;960;635;641;251;767;364
F2;2560;1703;857;1224;1249;1333
F2;4096;2734;135;1808;912;2064
F2;2560;1703;1161;1058;1500;1154
F2;506;900;193;383;235;403
F2;960;1280;541;141;839;258
F2;4096;2734;277;1782;1148;2069
F2;800;1504;11;121;800;847
F2;4096;2734;360;1767;1283;2071
F22;1280;960;0;269;962;492
F22;1200;1800;227;570;851;1333
F22;700;723;6;420;695;656
F22;1280;852;496;85;1224;691
F22;1500;1000;303;258;1500;745
F22;4096;2924;0;0;4096;2797
F22;2000;1402;46;365;2000;900
F22;666;812;558;342;630;442
F22;1920;1080;906;0;1611;1080
F22;1200;798;517;645;657;758
F22;875;632;466;27;539;82
F22;6211;3918;1432;2653;2294;3029
F22;2048;1366;883;687;935;763
F22;1200;675;52;210;1150;498
F22;1080;1920;630;345;849;547
F22;1284;699;316;0;1213;280
F22;691;543;372;43;545;269
F22;6016;3384;4425;1961;4810;2090
F22;1500;1000;0;275;836;723
F22;1000;667;702;284;745;305
F22;666;812;499;153;577;254
F22;1280;556;549;326;1263;519
F22;1120;1115;980;316;1120;400
F22;2335;1641;1219;656;1308;746
F22;3270;2180;2361;713;2480;757
F22;1280;854;320;586;763;725
F22;2048;1364;1176;689;1452;995
F22;1024;654;185;242;493;359
F22;4096;2720;260;1069;4096;2108
F22;2377;1629;1952;241;2208;428
F22;1024;654;587;272;831;366
F22;3270;2180;2631;318;2665;333
F22;7360;4912;1819;4109;2420;4343
F22;691;543;372;315;544;540
F22;1920;1277;0;326;1920;1277
F22;1219;473;51;82;1219;396
F22;1200;803;277;95;867;332
F22;1847;2723;1286;370;1346;392
F22;7360;4912;3011;4129;3534;4335
F22;1536;1024;289;357;653;735
F22;3833;3843;123;2812;3746;3636
F22;1847;2723;540;389;601;409
F22;1000;667;657;285;699;306
F22;4096;2735;2051;1261;2341;1453
F22;666;812;542;240;613;354
F22;1280;852;48;409;844;603
F22;666;812;542;438;615;509
F22;1920;1371;307;366;612;562
F22;1097;781;642;376;735;416
F22;1379;2498;737;1986;889;2181
F22;2335;1641;1330;790;1427;875
F22;2016;1380;421;351;1825;692
F22;4096;2731;2192;1256;2435;1863
F22;1440;1800;97;1271;1377;1747
F22;4096;2903;0;1118;1786;2332
F22;1080;919;176;346;496;587
F22;4096;2903;7;731;4096;2798
F22;1280;854;266;310;583;397
F22;3000;1723;0;457;2921;1301
F22;1280;853;284;146;555;315
F22;7360;4912;5350;4146;5990;4346
F22;7360;4912;6412;4233;7335;4589
F22;4096;2731;0;0;4096;2261
F22;1366;2048;497;350;665;468
F22;2048;1366;1095;200;1435;771
F22;500;633;156;129;331;394
F22;2874;1512;2365;125;2593;242
F22;1638;2048;316;494;1367;1347
F22;2100;1680;1389;486;1834;977
F22;1920;1080;289;440;342;482
F22;4096;2731;2620;1652;3294;1920
F22;1280;815;32;441;770;623
F22;1072;372;659;108;1065;283
F22;1280;852;284;575;596;663
F22;964;278;596;20;899;240
F22;964;278;85;55;199;213
F22;1482;1482;81;520;1120;1092
F22;4096;2925;1336;1350;2031;1567
F22;1482;1482;82;464;1446;780
F22;2048;1366;367;641;944;1212
F22;1920;1372;812;716;1107;804
F22;7360;4912;4881;4237;5844;4610
F22;1072;372;2;98;453;289
F22;680;453;42;93;329;142
F22;2000;1310;80;947;734;1135
F22;2048;2048;832;332;1776;642
F22;1500;998;281;350;508;495
F22;3024;4032;240;857;652;1084
F22;683;1023;194;582;421;740
F22;1280;804;29;0;1280;374
F22;996;4096;33;148;883;454
F22;800;2000;54;873;718;1319
F22;704;396;177;109;290;190
F22;2000;1418;1075;102;1224;146
F22;1379;2498;331;1209;554;1374
F22;2000;1418;971;68;1115;112
F22;1280;790;70;612;315;730
F22;1280;850;0;0;1280;739
F22;1379;2498;509;1996;765;2141
F22;1379;2498;729;1605;973;1743
F22;1280;852;560;156;709;247
F22;666;812;483;496;555;546
F22;4096;2730;567;640;3547;2395
F22;7099;4733;2776;3524;3907;3834
F22;1280;854;510;396;867;498
F22;720;1280;240;445;687;740
F22;4096;2731;2763;1043;4096;2189
F22;1650;409;78;86;105;119
F22;1379;2498;507;1561;694;1721
F22;3270;2180;2618;267;2648;278
F22;5990;3985;1680;2135;2346;2336
F22;6000;4000;3209;2749;3709;2939
F22;2000;1418;917;151;1071;201
